typing_speed,key_delay,mouse_speed,mouse_click_rate,session_time,label
8.326406934500442,90.36661243244617,16.32519879851045,1.8349177989715302,343.26541601625644,normal
7.1164040292791375,153.79295269728053,13.446438996398566,1.7109047193904177,346.59919387413646,normal
5.999167229696353,153.0011272118463,15.118970014709461,1.5872029552072233,408.55159829163813,normal
6.398294134017917,132.55076922251584,17.20269908288391,1.7348665992341354,325.48063974565264,normal
6.93107397322924,118.18554674853247,14.695113868446965,2.172540029432828,286.5925894789758,normal
6.570178429842066,125.27041983559384,18.012993045463944,1.8202440012869772,330.2116796267966,normal
19.976277710217655,394.49770219984015,2.8298405407553213,9.562774699751932,118.24653562812371,anomaly
6.763826904259313,148.48430512830558,9.941755070462696,2.570592002856386,376.05383354258123,normal
5.44973912999098,152.84322874212575,15.17791204256024,2.158517757926791,282.3799118870197,normal
11.338032097720607,331.6893048265444,42.38923273357007,1.9841446277265962,723.2436089728303,anomaly
2.2120733747138575,336.63997664201014,7.473550945602292,7.141861918481988,544.301077893117,anomaly
11.57920322626082,397.46887774153015,38.17675748955236,8.948844588677426,264.47137280635627,anomaly
5.414003836288459,97.37655054385556,9.02835989749379,0.6881275316187774,290.48745682979717,normal
7.331820777337636,111.802279006258,11.597173274379092,2.4704844794301706,362.83040250792084,normal
6.697327100941912,134.62464418822037,15.449795143949249,2.0107444107363883,257.1092555377245,normal
8.05690094859588,135.33978778431563,13.820920906050102,2.598974094248817,310.6704785161262,normal
6.879324928726718,89.60955034129736,13.62226844157228,2.693592613306823,268.5808920025715,normal
7.7483766890526695,176.4310077340819,9.20670002798791,2.481264579358703,273.60288835870494,normal
6.475622050967952,110.50239884436621,18.322913793495875,2.1867906068449035,296.7279165384427,normal
5.837544799375692,156.640022065279,15.68362590282268,1.0199509728757858,209.09427007885387,normal
6.3449808779733505,178.52209925544855,16.62646376581823,1.9396046176969879,209.97178601756602,normal
7.1925198651562665,126.81430222071423,17.405643807289767,1.9413315205688482,333.506680897673,normal
7.585064482946427,134.1309855211092,13.49576451483089,1.7832511220545928,333.06751757133736,normal
8.54512071539802,142.84722640145762,15.665426339664657,3.017037626558682,279.9447427981667,normal
8.119891232847149,141.26996800274898,15.872816134918468,0.9655731828846248,284.8763207980172,normal
8.240025731434644,136.26452536911697,11.70483041799505,2.3786743758888185,248.845330707375,normal
6.604336677028988,137.1750376604244,8.101415069313783,2.5184065117794505,250.60220082686533,normal
5.9823416826432725,118.17449625820336,14.557038307331712,2.0245407769553068,344.4522060240285,normal
6.550424224230438,128.39781104390696,15.72944317625823,1.5183039549533888,221.1446170877599,normal
5.13231138450128,60.93271661367311,14.536004966383215,2.058120631040514,374.03865401709004,normal
5.710067229247112,155.41615989507778,16.499936240205614,2.298709396642654,347.59699484195664,normal
6.589670797395389,120.37495478922234,12.812007956151298,1.7722741815759302,302.61514604199147,normal
6.369771485471267,130.83443419722295,10.360287320852601,2.593067315469877,237.00709389906302,normal
6.414072715648994,152.98528128614396,12.025176980864082,1.085486842842542,293.2227600407209,normal
7.702568638738041,135.35495214377332,11.764004758851474,2.168633593194874,336.57248746730863,normal
5.104579693929004,68.07334691263867,14.936324238045332,1.3674029441030982,297.79827675032163,normal
6.835782986891745,117.92792430054743,13.854303689268665,2.1841379194548476,280.3658443691132,normal
7.263873607150727,124.01135239056129,12.765417261633742,1.7368517427781933,339.34597265513355,normal
8.732489407100093,131.48990636709033,15.533211446109425,1.5542518909322443,294.5999803556081,normal
6.675594407539874,157.57358128372127,15.190296379108176,3.1243265542167684,397.9226527504952,normal
6.224497244439547,111.43279784695372,16.56892949204685,1.5149408054352127,264.63246714703195,normal
5.825297639678682,164.03410578820655,14.240891148888897,1.8477128301373875,339.87799539676683,normal
4.5547916520909535,102.30066089759498,16.771771002197838,2.4891600876345144,364.54883349301804,normal
6.489915513509041,110.73334376486858,14.380388595534738,1.8095470594025596,369.06018455150695,normal
4.590479024559951,144.9389152306522,13.795290726557305,2.0662040609602723,272.95631536318984,normal
7.7242540946694795,124.7437670504365,19.48049978537838,2.3745212781747904,311.09562496218393,normal
3.325105184801188,332.5170864215807,47.12010480074944,1.8046805198546756,85.57378349730224,anomaly
7.316563650536475,109.52717972040375,11.708420945555137,1.9725673913950112,269.8218030586401,normal
19.799357407674997,264.58652771269414,48.60865156462047,2.118326563887173,786.0499614520508,anomaly
7.034457968979728,142.83625244417152,13.592959652644485,2.338165788526528,187.99088011977892,normal
7.298252393891846,144.19204561497483,16.046743098476526,2.329555009306549,387.05634009218875,normal
4.832015971697359,130.08892961630383,14.599489460755127,2.4794798897518335,239.2351701436877,normal
8.611553854737796,120.65381190443091,18.369545904645186,1.4386365355638793,268.8189966111,normal
14.365270366674963,160.65281686455282,34.665545408931465,2.9334446866253794,371.6254964636057,anomaly
4.830222676778886,128.7553659659898,15.838123470735315,2.3158111637237124,321.2205978917404,normal
7.333137310292499,124.47575118361031,8.366358263701489,2.2482908038087506,321.1333436701073,normal
6.160673703459543,96.6696545236544,12.5383886587185,2.202764828810257,406.15968685496614,normal
6.280262982828126,117.65260037789338,13.616420441435064,2.2860603238954944,383.11462675061574,normal
4.932308969703005,157.6578741483155,9.200792908670433,1.9837797382819893,330.3982600719577,normal
9.956685946860317,358.8296179432584,43.64117990385994,3.82509378707209,890.5145743059634,anomaly
7.10243872577963,122.06922173019291,8.163694395642572,2.652716116988361,258.02974184800325,normal
7.904714330445677,117.65412956843885,12.550269699658633,1.9617303247098712,305.5637948386834,normal
5.3935547442451,138.06224093242616,15.692684298318117,0.9196629927639086,262.77281854090694,normal
8.888219282717749,145.64438826669962,11.172940918866493,2.2292608047285305,241.88641808403779,normal
6.699407353515642,122.669811926213,11.991820294162343,2.283914714175819,274.1622136338094,normal
5.827135993185182,128.24270021450658,17.632782852103436,1.257117902960292,235.02361177781705,normal
6.233758521009091,144.02197919022456,16.414522344968837,2.207972425331421,278.5733683442962,normal
7.907738348206405,114.7801271270732,17.147877532090774,1.7274434613669645,255.42142476880784,normal
7.176835446954316,165.64459862002684,13.25594784799409,2.278965806857803,328.5625952506564,normal
7.45173327658715,115.01898096549712,20.230535670757313,2.8116797635007487,365.0907311248078,normal
7.299267452691614,110.67839501512023,9.206125314022977,1.5297945699104811,275.59118020138084,normal
6.457038953541088,180.68991496470431,11.832320028933548,1.658978081014368,334.2217896365367,normal
5.125424438873419,139.7383029318707,22.031285310696276,1.1015159622111477,419.0587936664359,normal
9.195333880192129,100.96862779549731,11.871737807382754,1.5484241126660176,292.88525011318063,normal
8.238946684164183,131.67674096639098,12.576352280313065,2.1782139093939383,224.0344778296664,normal
7.083904947314507,146.97797754702452,15.051649942101303,2.6235235337731697,308.36941321556367,normal
7.1022799720276995,165.2328210375839,19.96874379740519,2.341686212954997,329.4538649739182,normal
7.135481238687222,156.68538278818636,16.73893031251384,2.3178334665734375,257.1638848824261,normal
6.859885098532449,122.23362249069021,17.094618181778632,2.1535588417147977,258.56432783867336,normal
10.54982138258291,123.60862520899668,44.39029993678274,5.916110522867539,168.62382503355784,anomaly
6.7013283619393045,139.17825587050112,12.426459049140067,1.9283618711160955,348.80146834381986,normal
5.063373088723276,125.58284362811916,15.096416059645133,3.282511630428676,310.03821218340204,normal
19.763209849039896,387.16763491469135,35.186571692876086,9.989937412630216,364.7288598831392,anomaly
5.734597139064865,139.53838923937224,16.048056164132703,2.6929980257093136,217.11071232086215,normal
10.678182163892162,128.37645190547397,14.986797481621368,1.1224183232915481,367.8763128902092,normal
7.651983650432675,133.8622033800506,11.147094855467717,1.6952569114565013,254.24326153479862,normal
7.063916077877879,121.54761151600671,10.847371166907259,2.3761179713821963,214.24452844488388,normal
6.12296533434596,95.31236361234637,17.87998854512683,3.0907751129780925,324.79707291567615,normal
7.263046000052634,140.79625659248717,13.49285000269971,2.167245972378949,324.4550965304354,normal
6.300301596347984,120.56447559787878,12.204117167130436,1.6302647390834268,323.470573015127,normal
4.585600903568091,119.11764779229844,14.360411651110637,1.5954638854213665,285.87404687884634,normal
5.629018770711528,147.43068233057102,16.351530387262756,2.2468236793529415,231.8289768405693,normal
7.455292762908946,123.43472909119504,13.338159965641463,1.5778488155768962,307.1648623781597,normal
5.180032199516162,136.38266864569403,15.22268418735337,2.1729586896364066,262.6508569337748,normal
4.834616662029798,127.60612338218083,8.179790408819464,1.807117966559689,445.4864787747139,normal
7.52095808497211,145.77390199391766,12.63863103514846,1.5963726887344794,341.80740639868316,normal
7.644939108819861,109.20454762448288,12.405971517063167,2.0764417269883024,318.6178125891895,normal
6.943029608568277,100.28619807691108,19.270417391007555,2.26528237595689,310.7035245741264,normal
2.2226393648995897,48.37434368059754,45.86216322829305,6.096642516242866,811.7002332010574,anomaly
6.817999022895977,143.874410804102,14.691113875218258,1.6577883231456572,308.1779924462378,normal
7.000528855360194,114.05989609127235,14.423317916377805,1.1479694251059107,291.4405052827119,normal
6.491220116599752,152.82883092332435,10.681593106245248,1.5677600059132706,285.29157575895783,normal
8.9513986783002,120.09792758110204,12.217408040511566,1.327514314367392,368.8039973097051,normal
5.915644228001353,113.04265874883177,12.604326654996765,1.8381544325152803,299.1674562082438,normal
13.048880921399693,225.0428619759677,5.901871683686974,2.220089247189846,359.5272195467077,anomaly
6.333428748731201,106.65760877614747,13.24097054866063,2.7949285281003613,225.45950927749635,normal
7.165950540235134,129.22851741613312,3.398653527786448,9.89748479826125,287.8700839018692,anomaly
12.484477531556422,166.3563271358623,49.67282048897462,7.869944949774829,274.19346223670294,anomaly
5.4262284774320335,330.2341458835635,46.26713605839998,5.880620730685541,847.7596517471432,anomaly
6.826964398527087,134.6224788052332,13.455409309565885,1.3514609020182367,245.17531035878193,normal
5.954943999651514,155.77957064234164,16.04968456415714,2.9724739471395973,272.9806016744539,normal
6.746227010108752,137.13400813855,20.8859382637368,2.565489287469376,385.9581658577779,normal
8.885862537927284,120.48884809853757,13.905529596175471,1.587224332350286,269.33891003063815,normal
6.93896027092396,126.5116315507287,13.963412457799446,2.3033216861691184,289.913133806159,normal
6.109927930272386,99.79585308074795,13.29045229622336,2.4883632185174664,270.9165676986202,normal
7.774405683681127,121.62934131308536,15.964841571047565,1.8525408255396734,244.95680169070346,normal
7.517785987903428,160.38015860023168,9.618923278678583,2.1951535029169107,205.15583680072547,normal
7.610061233243723,90.19733901737088,18.89940755832085,2.545523071173484,270.40411735321146,normal
7.401103824419145,87.11695876813931,16.32487871376984,1.9685852312175653,286.24280849272077,normal
6.209499041117038,127.47702658458998,16.57808433027933,1.8793504520408209,313.84046926801886,normal
9.02934664290069,103.74013249421643,18.577526202780362,2.5518744325910374,243.6060778204842,normal
8.302904821922672,142.51705267095366,16.790926103109186,2.4407438416405007,327.27534477283996,normal
6.286913128033633,100.4942576176083,12.489539386040821,1.7790274191497957,415.8779113495384,normal
5.189567852710347,142.50709025728523,13.395099766516655,2.6479060328487765,280.7216396846852,normal
7.194365632884329,155.02955739452642,11.70762413139557,1.107570450561834,351.05209288533337,normal
9.07165069657613,144.98762993026332,13.23333423619683,1.948879958484444,382.5264984796295,normal
12.031280411953627,31.390774548162774,32.36463201299745,7.553111981358725,933.0945981307045,anomaly
5.164269770175359,115.07243419399333,16.780797192539445,2.260959383910485,305.5333600097561,normal
8.750309836375443,101.49618615011488,10.485329470787445,2.380201876657331,280.51562885724337,normal
7.22827675246489,131.6644021643475,17.271189561370367,1.4363598297576288,251.1155699392402,normal
7.397314925767068,88.752817676826,14.230057226909835,2.020148457028326,329.77424278359626,normal
9.232126070595776,134.11767565611058,14.290794930893426,2.3655595264669946,379.60202876636174,normal
5.993673489543102,118.27531143236126,22.061817890877986,1.8312884526626956,295.3626207605175,normal
8.718862260918918,114.49407682380946,10.927084069161387,1.8830357138439593,255.65565069217712,normal
8.834876433711353,95.43184218005649,10.349604367921877,1.5963605441701767,256.4805017696585,normal
6.850266041726517,109.93163867747518,11.099191241806047,1.078393830244639,153.443125265185,normal
6.94880688213549,131.53859568914547,19.461114255175673,1.973252128742772,315.6883335836883,normal
6.949951149865098,157.30644453970353,15.24016252330294,2.4298238064348125,339.2580062292971,normal
6.4957832076891355,152.80745257306307,15.583773950629315,1.935635882785773,224.93704881756477,normal
7.261244286910466,145.47644568043572,12.463624425740893,2.0607557648755477,389.1767000807237,normal
8.091787513555984,106.47809299523503,15.867091983142087,2.2780746170161517,322.65127203249494,normal
7.495947399871896,151.3869048570409,11.438339816142847,2.4626919152607694,229.61364418455588,normal
7.955422605822507,119.44871283952433,20.948644020930118,1.13685001845912,272.85455134561073,normal
6.498342108565142,132.62317751637514,14.43098773689556,1.4385690413756271,296.11372212213234,normal
7.750977152172985,137.61990230948686,9.681765015153323,1.6235949622322128,273.2216953467526,normal
6.791648205994248,142.35532866166187,12.138406426495003,2.6346919292491955,266.7928882677067,normal
8.088531903780519,129.08791967559404,13.388941451329712,2.178173249442815,278.7774272427293,normal
8.506258880415087,67.7888993367208,9.963987631187889,1.374142398005331,302.8551896293338,normal
17.666335158322166,198.41432988120087,49.53784881729159,1.625637661828292,299.2090056278814,anomaly
3.2203975024403357,304.5046481107804,44.708599662020504,6.568498254464864,391.4245038404467,anomaly
7.440405292497272,116.38410961702327,12.469297295427836,2.425481912199562,286.09331212875674,normal
8.632683492575431,214.92297363043463,47.795513977387394,6.038368369552629,366.8820679781447,anomaly
5.664277541245936,124.29329583945412,9.992739212986024,1.8519758190164672,309.6351508227999,normal
6.682355809099755,138.48212896450147,17.68723997460287,2.358026022915253,358.82619100122884,normal
6.309549658834319,123.47717674421897,15.503792388661545,1.651179435189564,304.58879682627264,normal
8.140686756372967,119.64653687541632,14.510029939221708,2.538727709356582,262.43347009463224,normal
4.6391776459543905,270.03250420254085,46.032572054729044,0.5340393942113475,246.5373373370557,anomaly
8.294633972711003,135.0928139292946,14.943574965641139,2.1819124353472414,376.388201015445,normal
9.975667000092699,102.23630323484014,12.362146977183958,2.7073999644490763,330.8046717920736,normal
8.226760197724161,148.69794703640008,15.46804002158944,1.3573600220280548,333.59619688022946,normal
6.34721211153096,146.52195035336408,14.680737250373511,2.6657039997467944,299.634281481434,normal
8.691131938868002,125.19495858248543,16.423630086100577,1.3301764892413108,315.00236569241673,normal
9.78715349419291,106.72625798331795,15.61018324568675,1.1958837772317317,252.20567242570604,normal
9.458001598963268,115.91183155452771,16.935882762227354,1.9720075481214778,245.75459082583228,normal
6.698746224103028,105.32881440174765,15.956424002980356,2.1003617023806203,319.71134810576115,normal
5.790926524344748,131.21019136359322,12.453950467835433,1.8503627597282057,271.14302202119825,normal
6.797089370481649,134.7467542461328,14.136607861732653,2.04309171004852,332.3563664372874,normal
8.441743400198865,113.84274269794427,4.102760651775558,2.079171324541169,655.4840694792747,anomaly
6.898646035692248,113.63619089331317,10.322767171562628,1.8901500066680743,249.7742774779225,normal
6.084844046832986,165.80296281643862,12.553495008611403,2.2354635489685655,272.5990857623763,normal
8.655439754159984,118.60187632377041,9.798023532851357,1.5106187874586245,307.7878134522792,normal
7.533302884101996,144.74011782371875,17.318841696584865,1.5265504113218782,277.10298876081225,normal
4.104561250840332,98.83976980285549,17.822803743034836,9.332217817486415,378.08998508982665,anomaly
6.778621124105531,104.22991731518295,13.548726050887902,2.6866401280093255,240.91166339069432,normal
3.9618642474991446,136.71142758450867,18.583837721715632,1.8824422046586429,329.6102000855735,normal
7.277610661132916,139.69627646264897,11.26111099294173,2.9206005168311755,258.0746324189408,normal
6.8081397625444104,143.60697123899098,15.772998577824522,2.420168168387139,400.3335805462792,normal
8.020616256546482,119.60582603378833,16.290521356713178,2.014927354276074,254.48291246486355,normal
6.510312197898436,161.6547845177925,18.297539881223244,1.689909424986667,237.37379623382137,normal
7.330415993950694,159.78207776570568,17.07970315154399,2.300614222174001,275.06209960056896,normal
9.954019364180994,125.80149074439852,16.125614226249148,2.294946750947796,235.17420568977894,normal
7.039205873465878,120.97253931247582,18.547918037197817,1.0842857585269137,283.63876589853487,normal
8.775040976541039,143.2430369214401,11.758686514899129,2.9493304640200098,380.6889680166597,normal
8.939453245065991,137.70926985296262,13.612277119122133,1.6455342281919474,217.01501431565129,normal
7.637987300598113,79.52834163813232,14.463615194054888,1.4954005974975026,335.1241192019108,normal
6.10760303162928,218.01243727696152,45.60913234820049,0.2593853232779608,525.8196619887418,anomaly
6.692078255727922,137.43916125305208,11.946322922513257,2.2044392420432795,342.3827277005372,normal
7.038817034942653,152.4641895879122,16.42016754216056,2.4727181628308506,286.1900893677925,normal
6.64017766530325,108.20022843073156,15.62524419410411,2.0008456608535696,228.40200661380013,normal
5.350182507810776,149.75574642118323,15.469553102184884,1.7003062651191256,227.85137922421393,normal
13.69919714063609,11.767895050852262,42.431794161207726,5.853060974461144,672.2705449439904,anomaly
8.096751963116327,152.19144670174978,13.211252626931133,2.0755808858689484,352.4283864650917,normal
7.305687797280573,126.19689602919401,15.504434107416955,1.885262471679839,330.95945219025117,normal
8.433121629776696,148.53767692219844,13.877758398654281,1.6825229908218713,349.33637803430406,normal
7.804496535824693,130.0781891566636,16.68119914656394,2.6504125874641624,281.4704558246759,normal
9.72072931060776,328.52011792404556,9.835810994635978,6.591339732074822,828.9784311568575,anomaly
5.765476077563386,110.26659234196072,12.808213399403787,1.3660181043897106,310.0145504070145,normal
6.578256803928473,132.35532122411868,15.46475015270508,2.394823168407238,337.03461730159734,normal
8.624415074496435,120.20554059503357,13.621175553463589,1.4318245641393417,303.9167805353104,normal
7.722684880849789,125.56344085341719,17.49393888396805,2.524357171105058,307.01749072308166,normal
7.256038795793379,142.73203035200257,15.721999303262802,2.129638348387334,229.7916079204346,normal
19.53719619500293,310.15934803554927,32.383793843370086,4.146696294045052,277.4706254630158,anomaly
3.9618044654445983,24.760704729045514,37.98139337236148,3.823354023000698,226.26238152100998,anomaly
6.469417112065766,172.5636157818262,14.977834613188296,1.6474881488573752,292.05796299698966,normal
8.29566549392965,110.06291744350352,16.901727125944625,2.411097555499509,348.59371734428447,normal
8.088797930016701,111.36304373482432,19.004495412296606,3.1103936670357695,194.45067701245407,normal
4.656980885257493,332.1630054315917,24.328268200968218,0.2839775729925975,815.974027668768,anomaly
7.232547529983504,78.93491046775081,14.207596938029555,1.9652713915148141,308.88560519582563,normal
6.381133697892178,158.6964832667416,17.990033346979672,2.455936061194103,209.17420723926898,normal
3.8574238437925557,62.90481703751194,5.135714097301057,3.231795107330311,497.71579561230305,anomaly
7.997241393700865,130.77625472175586,16.768791283901123,0.820345603671184,254.1723565991364,normal
18.382963870128492,360.12309809980684,16.77936463656019,9.53862205950929,852.3447529063915,anomaly
5.796899690836366,137.73683546949403,15.417213326974275,2.392554835363334,272.3148189267437,normal
6.718194346191852,121.36233856222778,7.7659793765261425,2.295065805912212,309.7521207766162,normal
4.296001181456513,250.90802036443614,9.40250666305306,0.13947465143315463,531.1609716703398,anomaly
5.968474349817566,137.87209385037923,15.133966427832023,1.9749923807560386,348.92401796663677,normal
1.2905711491254679,121.1397510429941,29.845525190119055,9.385313864870499,23.159590207668586,anomaly
19.543473036373136,214.67142011208097,44.506585307299694,8.391960592361286,541.8701103902371,anomaly
19.02990687272917,39.208629527772764,30.79284340502242,1.2589779486475894,801.1411053133584,anomaly
7.383318292617336,144.01542076801198,11.9616898218063,1.7386225318552568,376.37724438317275,normal
10.707086424687738,348.8479103483656,17.56189810376424,7.183936722983223,488.7211164915469,anomaly
7.930721446710829,118.55753742588846,18.440219401400128,1.7799290999919328,262.75612947515117,normal
5.977000348206974,138.1595526395858,13.52396736156221,3.309501621557768,318.7027979833511,normal
7.190139628110978,110.6283138329305,11.586381795629201,1.989028176212565,228.64908457030322,normal
16.465080401471212,143.92171505059744,9.006034032203384,3.5422254797341033,548.9195163167195,anomaly
11.463836423790914,251.01355194047886,30.45648201755746,6.67608661185633,719.4028535531551,anomaly
12.727463326010547,335.10257303979705,16.768242528943983,2.6365745360433266,48.656978416884556,anomaly
7.624486980848726,47.446393952665666,35.83661320268661,4.298540745045879,957.9830766039221,anomaly
8.88844195748139,125.63166268128198,9.733653875779613,2.2844571036585815,318.6281435249914,normal
6.875642505190241,116.19777007346116,12.050673131363705,2.8094547977224975,353.94983095035593,normal
8.486480003044337,117.73448678226075,12.059631484675933,1.980575785767534,282.76562654546206,normal
5.7432350061773345,148.90823477789402,18.782950099801024,1.6160559332101923,336.93297111024805,normal
5.311537713578025,141.46653440983434,10.252115305116199,2.784790559469835,324.80043859540706,normal
7.290568881652374,108.41955583192856,21.484595439370192,2.610600595791721,253.88269332023927,normal
1.0839978805981145,41.39212146559914,37.5777095552081,8.780852128539298,775.9454808350818,anomaly
4.806868893196067,110.14055628579554,14.040885298058859,1.3033954219108357,347.57913614613034,normal
6.878950623098345,146.06045595972319,8.14885101784306,1.9804552613837203,272.6403878559562,normal
2.076238871768032,50.78275014591404,48.55341739835334,3.044021968620192,888.3164202888373,anomaly
6.342931076702716,108.47768998892658,10.253950481941427,1.986676622558229,314.30277141290674,normal
6.68591296256654,140.61736298071253,15.097217382696059,3.4610760701114067,421.27199986758956,normal
5.994553443693708,124.5158522729557,19.296732704981775,1.7502681608699677,281.3588636149667,normal
7.898253578916591,140.2067863638582,11.523136359901809,1.608296993631002,352.72048925511615,normal
6.587558971351391,104.16791293990703,17.13845649498174,1.4315259646023235,256.603274382713,normal
18.275939462549715,180.29616190552755,6.768614805948472,4.9101721264409015,439.38541926601283,anomaly
5.686164307150413,134.93010489276116,10.851974865686337,2.0672779695436305,253.6944372089571,normal
5.666307552488688,111.64562169652982,13.189733520938862,1.8146159259534058,282.3171775938089,normal
15.208958085959466,325.4430958201836,21.560252846442005,0.5894988758473096,38.952909467211214,anomaly
7.592079911492697,128.5478568063512,14.337158987402816,2.390006364290252,338.1440120048108,normal
8.557124083888795,152.88745406134993,18.29900984902688,1.6604996436541564,345.54024712784366,normal
8.333947646987497,120.12014189063434,13.813778002011642,1.9741911328455937,253.33315660100183,normal
2.6479382932272113,385.9869534683249,39.43685609475017,1.5012314362330303,194.73107274743833,anomaly
8.698299931909146,136.40730131403467,10.958435789811235,1.612038213058558,251.19923737457242,normal
7.120201174514045,130.00976846357491,11.75991690102554,1.9058879566095053,270.00020009370064,normal
7.086177430011677,148.19818001807414,11.833822386840302,2.0667520971259177,301.99719556567635,normal
19.02868608005555,270.8056115924222,8.091944305889664,9.962868673651265,824.4707997590563,anomaly
7.213823131534003,107.91154880659867,13.664990100839658,2.4857806603053865,290.1798569729716,normal
7.380792779233211,148.76703338239713,13.62582301721645,1.9330490308888235,329.53145993990876,normal
8.375549729869306,110.04527978162339,12.918372593247764,3.158869623036482,295.0835685694643,normal
11.758498990345782,293.40461984389685,11.23709563887492,6.368089847328311,728.3571466626914,anomaly
6.885452543455818,122.09372439089478,10.24305479885355,1.6788756635403523,286.8648840675116,normal
7.230367895491795,143.52704951184856,12.600580797809778,1.549759481475514,214.46547571448295,normal
6.984000543987449,160.29607349681447,12.232047014214238,2.0189543121977636,278.6918789796839,normal
6.041297426094822,118.3354290699478,9.84266754989249,2.261646971581085,221.01239856161402,normal
7.511414904962307,149.7523976189577,17.215043232326536,2.395091504756036,285.10571080621344,normal
7.183718229220972,125.42180514775903,11.761647829490714,2.0188248264437507,221.7773842562466,normal
6.694152442294238,120.3273405306236,9.48045118857082,1.666577698320896,312.8602817115959,normal
7.930699862446636,125.72801150686395,18.878527531124796,1.4570520446145,278.1659608432869,normal
2.611555151611085,104.0479633420517,16.271960909845976,3.719212122080151,338.3217311901692,anomaly
5.637838770104545,229.87203249132244,28.898936165835917,2.2201672160560415,390.9932734069253,anomaly
8.31223755164044,129.0787916790264,33.02503633450001,2.3485853877988907,976.8473534488388,anomaly
7.698996946755339,123.08497735107275,8.538004762225718,1.6914803176281799,232.14842081831011,normal
9.399617363263564,108.81463583312488,13.368241090105423,5.234498446368232,37.626962052153445,anomaly
7.150789814872468,125.13723793424,17.740762025514716,2.3389082168568436,277.75407809502553,normal
6.679011065663542,129.6434155891834,12.940915640669408,2.405653894833091,256.169017992586,normal
15.576334814042081,181.91074750324793,22.3110301162348,0.12486263811845255,487.57257821536496,anomaly
2.5880445192362305,290.1744853585893,10.376002568204967,8.169376835111667,735.4703082894724,anomaly
6.8781223546893075,151.57967414970526,18.792298918239275,1.6397203963836338,208.9614894053526,normal
5.602769017897398,124.65015487670746,14.527049243752508,2.2363085668114513,221.52134247871632,normal
7.426562659928418,110.21920285746552,13.704422563576996,1.6505004451256011,302.36205823953,normal
6.255078629592347,234.25706353711632,23.092830701157336,6.1401488817898775,507.4183551578575,anomaly
18.65862429816235,219.1408361799351,47.69735680304286,1.2508093434714274,163.14437589478365,anomaly
4.399930773603236,145.3818350034327,12.419964605909456,1.6809508610370067,271.36579997853164,normal
8.44499587708665,356.34099733462716,47.37102462228303,4.5708909980870835,231.18868880710548,anomaly
8.970742099069202,128.48017385115125,10.531512003232539,1.096759617795355,338.2027284262767,normal
7.330683146616252,168.4266188081674,10.156491205581105,2.2770741544741226,309.9076923316096,normal
10.266789399930714,314.0460556941139,36.01063969314313,9.315504976652022,377.35885061679346,anomaly
6.632009315654917,103.51685492296025,12.070298509228419,2.1287552483494756,318.77726989255945,normal
7.847548032081708,123.13588627294317,7.314821370736771,1.6125713187481576,315.5754776621099,normal
